filename,Offset-raw,fullSent
P1B-047_Kevin_Moran,when,it was because when i went over uhm i didn't want anybody to know about it
P1B-047_Kevin_Moran,when,but actually when i look back on it
P1B-047_Kevin_Moran,when,"and when you go around ireland, rural ireland still remembers you in many ways as much for the dubs as for your whole long soccer career"
P1B-047_Kevin_Moran,when,not bad now those days uh moran coming into the team when you were all-ireland champions you wouldn't have known a lot about him
P1B-047_Kevin_Moran,so,so i said i 'll tell you what
P1B-047_Kevin_Moran,so,so that helped enormously and then after that dave sexton offered me the contract
P1B-047_Kevin_Moran,so,so it was kind of like a very young team and that but very
P1B-047_Kevin_Moran,so,so probably only you from that team
P1B-047_Kevin_Moran,so,so i would have been fit more or less all year round whereas most of the other players would have been on their winter break
P1B-047_Kevin_Moran,so,so the least i could have done was to run around the place
P1B-047_Kevin_Moran,then,so that helped enormously and then after that dave sexton offered me the contract
P1B-047_Kevin_Moran,or,"what did you do for the two or three, just train with them or did you play a match"
P1B-047_Kevin_Moran,if,"oh, you 'd be lucky if you 're talking about one, two"
P1B-047_Kevin_Moran,if,i 'd probably have been the least likely one as well if you were watching that particular game
P1B-047_Kevin_Moran,if,if you hadn't 've drop-kicked that ball
P1B-047_Kevin_Moran,if,if he 'd kicked it normally he would he would 've buried it
P1B-047_Kevin_Moran,whereas,so i would have been fit more or less all year round whereas most of the other players would have been on their winter break
P1B-047_Kevin_Moran,as,"i think in two all-irelands at that stage, and we were all fairly seasoned footballers and like as soon as he came into the team"
P1B-048_Tim_Pat_Coogan,and,indeed and so had pearse be/aslai/ uhm
P1B-048_Tim_Pat_Coogan,and,i 'd heard a lot about collins from older colleagues of my father 's notably david nelligan and other people over the years
P1B-048_Tim_Pat_Coogan,and,i 'd heard a lot about collins from older colleagues of my father 's notably david nelligan and other people over the years
P1B-048_Tim_Pat_Coogan,and,i 'd heard a lot about collins from older colleagues of my father 's notably david nelligan and other people over the years
P1B-048_Tim_Pat_Coogan,and,and i first came across it when i was uh writing my first book ireland since the rising back in nineteen sixty-five
P1B-048_Tim_Pat_Coogan,and,"and i think they 're, well you 'd pay according to the catalogues well in excess of a hundred now for that edition anywhere"
P1B-048_Tim_Pat_Coogan,and,"and uhm, it just it happens to be one of the the model poems if you like"
P1B-048_Tim_Pat_Coogan,and,and i see his early volume field work here on your shelves
P1B-048_Tim_Pat_Coogan,and,he he 's a very pleasant man and uh very enabling man
P1B-048_Tim_Pat_Coogan,and,"if you consider the reception, that his work is met and his personality is met with in this ireland, uhm compared to say the treatment of, or the kind of the expected behaviour of people like kavanagh and uh behan and myles"
P1B-048_Tim_Pat_Coogan,and,"and then uhm, the other thing was that of course there was great hatred of anybody who had seemed to give aid or support to the troops"
P1B-048_Tim_Pat_Coogan,and,as a former editor and uh long-time journalist
P1B-048_Tim_Pat_Coogan,and,"uh he was uhm, he was always at the very best tables and uh, married an admiral 's daughter and that sort of thing uh had entree from uh very high level and in those days, well it 's still, to a large extent the style of england is the style of america but very much more so in his time"
P1B-048_Tim_Pat_Coogan,and,"uh he was uhm, he was always at the very best tables and uh, married an admiral 's daughter and that sort of thing uh had entree from uh very high level and in those days, well it 's still, to a large extent the style of england is the style of america but very much more so in his time"
P1B-048_Tim_Pat_Coogan,and,"uh he was uhm, he was always at the very best tables and uh, married an admiral 's daughter and that sort of thing uh had entree from uh very high level and in those days, well it 's still, to a large extent the style of england is the style of america but very much more so in his time"
P1B-048_Tim_Pat_Coogan,and,"i want to tell you today about a man, but first let me say, and you go off for fourteen minutes and the last thirty seconds 're 2 sylls up and suddenly the last uh, sentence would be and that was the man who was shot dead before my very eyes or something like that, you know"
P1B-048_Tim_Pat_Coogan,and,"he 's the he 's the uhm, the transatlantic equivalent of ben because ben goes in a circumlocutory way all around the lagan valley, and he finally comes back to closing time in mulligan 's where the anecdote began"
P1B-048_Tim_Pat_Coogan,and,"he 's the he 's the uhm, the transatlantic equivalent of ben because ben goes in a circumlocutory way all around the lagan valley, and he finally comes back to closing time in mulligan 's where the anecdote began"
P1B-048_Tim_Pat_Coogan,and,and he 's also a a was a very fine journalist and is a very fine writer
P1B-048_Tim_Pat_Coogan,and,and he 's also a a was a very fine journalist and is a very fine writer
P1B-048_Tim_Pat_Coogan,and,and he 's also a a was a very fine journalist and is a very fine writer
P1B-048_Tim_Pat_Coogan,and,"and the way to do that is to be drunk uh, you know, interrupting plays in the west end shouting from this the audience this brought headlines in the daily mail and that brought box office"
P1B-048_Tim_Pat_Coogan,and,"and the way to do that is to be drunk uh, you know, interrupting plays in the west end shouting from this the audience this brought headlines in the daily mail and that brought box office"
P1B-048_Tim_Pat_Coogan,and,"herald tribune saying to me that uh, she thought what he said about the uh saint patrick 's day uh, procession was perfectly spot-on and should be said, namely that it wasn't an irish festival, that it was uh a show of strength for the"
P1B-048_Tim_Pat_Coogan,and,"and uh she said then paused, but he shouldn't 've been drunk when he said it"
P1B-048_Tim_Pat_Coogan,so,"so he came back out onto the uh gangplank or onto the, iron, staircase whatever it was, and uh he began to announce this to his people, and he was interrupted by the sound of the rosary"
P1B-048_Tim_Pat_Coogan,so,"so he came back out onto the uh gangplank or onto the, iron, staircase whatever it was, and uh he began to announce this to his people, and he was interrupted by the sound of the rosary"
P1B-048_Tim_Pat_Coogan,so,"uh you know, the artist destroyed by dublin is kind of the leitmotif that one sees so many of these people from seamus o'sullivan"
P1B-048_Tim_Pat_Coogan,so,"uh he was uhm, he was always at the very best tables and uh, married an admiral 's daughter and that sort of thing uh had entree from uh very high level and in those days, well it 's still, to a large extent the style of england is the style of america but very much more so in his time"
P1B-048_Tim_Pat_Coogan,when,and i first came across it when i was uh writing my first book ireland since the rising back in nineteen sixty-five
P1B-048_Tim_Pat_Coogan,when,"i gave what other women gave that stepped out of their clothes, but when this soul its body off naked to naked goes, he it is found shall find therein, what none other knows"
P1B-048_Tim_Pat_Coogan,when,"and uh she said then paused, but he shouldn't 've been drunk when he said it"
P1B-048_Tim_Pat_Coogan,then,i was completely absorbed and then i wanted to buy the books myself
P1B-048_Tim_Pat_Coogan,then,"but i also uh went along then to the uhm, the launch of the paperback a year later where i uh met a uh my friend"
P1B-048_Tim_Pat_Coogan,then,and then he uhm
P1B-048_Tim_Pat_Coogan,then,"and uh she said then paused, but he shouldn't 've been drunk when he said it"
P1B-048_Tim_Pat_Coogan,if,"and uhm, it just it happens to be one of the the model poems if you like"
P1B-048_Tim_Pat_Coogan,if,"if you consider the reception, that his work is met and his personality is met with in this ireland, uhm compared to say the treatment of, or the kind of the expected behaviour of people like kavanagh and uh behan and myles"
P1B-048_Tim_Pat_Coogan,if,and if you follow him through he starts off uhm
P1B-048_Tim_Pat_Coogan,though,gerry jeffares whom i hadn't met though i 'd admired him from a distance introduced him to me
P1B-048_Tim_Pat_Coogan,because,"and uh he rekindled my interest in yeats because i thought that his uhm, that edition he did the collected edition he did for macmillan was about the best introduction anybody could have to yeats not alone did he 've a good selection, for anybody but his uh notes at the back uh, a lot of people don't read a book in the totality but uh because they 're just dry small print, but he had marvellously illuminating notes, everything from the pronunciation of words, to the local typography, to bits of history, to who the characters were"
P1B-048_Tim_Pat_Coogan,because,"and uh he rekindled my interest in yeats because i thought that his uhm, that edition he did the collected edition he did for macmillan was about the best introduction anybody could have to yeats not alone did he 've a good selection, for anybody but his uh notes at the back uh, a lot of people don't read a book in the totality but uh because they 're just dry small print, but he had marvellously illuminating notes, everything from the pronunciation of words, to the local typography, to bits of history, to who the characters were"
P1B-048_Tim_Pat_Coogan,because,"he 's the he 's the uhm, the transatlantic equivalent of ben because ben goes in a circumlocutory way all around the lagan valley, and he finally comes back to closing time in mulligan 's where the anecdote began"
P1B-048_Tim_Pat_Coogan,but,"and uh he rekindled my interest in yeats because i thought that his uhm, that edition he did the collected edition he did for macmillan was about the best introduction anybody could have to yeats not alone did he 've a good selection, for anybody but his uh notes at the back uh, a lot of people don't read a book in the totality but uh because they 're just dry small print, but he had marvellously illuminating notes, everything from the pronunciation of words, to the local typography, to bits of history, to who the characters were"
P1B-048_Tim_Pat_Coogan,but,"i gave what other women gave that stepped out of their clothes, but when this soul its body off naked to naked goes, he it is found shall find therein, what none other knows"
P1B-048_Tim_Pat_Coogan,but,"uh, he writes about things uh that we we sort of can identify with but uh apart from that he uhm, he is uhm, blessed with his personality"
P1B-048_Tim_Pat_Coogan,but,"but seamus escaped all that, uh takes a drink and all that"
P1B-048_Tim_Pat_Coogan,but,"uh he was uhm, he was always at the very best tables and uh, married an admiral 's daughter and that sort of thing uh had entree from uh very high level and in those days, well it 's still, to a large extent the style of england is the style of america but very much more so in his time"
P1B-048_Tim_Pat_Coogan,but,"uh he was uhm, he was always at the very best tables and uh, married an admiral 's daughter and that sort of thing uh had entree from uh very high level and in those days, well it 's still, to a large extent the style of england is the style of america but very much more so in his time"
P1B-048_Tim_Pat_Coogan,but,"now i don't agree with that, but however, that 's what judith felt"
P1B-048_Tim_Pat_Coogan,but,"now i don't agree with that, but however, that 's what judith felt"
P1B-048_Tim_Pat_Coogan,as,"and he said, but he would not be held at home by his own crowd whatever threats were phoned whatever black flags waved i see him as he turned in that bombed offending place, remorse fused with terror, in his still knowable face his cornered out-face stare, blinding in the flash it is just, he"
P1B-048_Tim_Pat_Coogan,instead,"but instead of just degenerating in to gossip with that, he became probably the most penetrating critic and uh affectionate uh, reporter on america, that uh, well of his day"
P1B-048_Tim_Pat_Coogan,finally,"he 's the he 's the uhm, the transatlantic equivalent of ben because ben goes in a circumlocutory way all around the lagan valley, and he finally comes back to closing time in mulligan 's where the anecdote began"
P1B-048_Tim_Pat_Coogan,however,"now i don't agree with that, but however, that 's what judith felt"
P1B-049_M_O_Suilleabhain,so,"so i can see that in the music, you 're you 're"
P1B-049_M_O_Suilleabhain,so,so i do believe in roots
P1B-049_M_O_Suilleabhain,so,so yes i am religious
P1B-049_M_O_Suilleabhain,when,"i think the age that, well i mean the eighties has been, has funnily enough, you know, some of my music when 'twas released in america got put on the new age rack"
P1B-049_M_O_Suilleabhain,when,"i remember a reviewer once in a uk magazine, uh said that uh when he heard the record i had done said it sounded like a pint of guinness was pouring into the piano"
P1B-049_M_O_Suilleabhain,when,well you know when you really come up against it
P1B-049_M_O_Suilleabhain,when,it seems to me that when i write music which is worth writing it 's ahead of me
P1B-049_M_O_Suilleabhain,when,"yeah that 's something that a painter said to me the other day that when he starts off, with a brush loaded with paint and confronts a canvas he doesn't quite know what he 's going to, do he hopes, that he, starts off very simply, and hopes that he can elaborate, that something will appear"
P1B-049_M_O_Suilleabhain,and,"and i was, once asked by somebody"
P1B-049_M_O_Suilleabhain,and,"and i was, once asked by somebody"
P1B-049_M_O_Suilleabhain,and,and there 's a
P1B-049_M_O_Suilleabhain,and,and there 's a
P1B-049_M_O_Suilleabhain,and,and there 's a
P1B-049_M_O_Suilleabhain,and,"and i think rather than resisting this, uhm i think we should help it along"
P1B-049_M_O_Suilleabhain,and,"absolutely and the piano of course is a very cosmopolitan, suave instrument you know"
P1B-049_M_O_Suilleabhain,and,and that was a bit mean
P1B-049_M_O_Suilleabhain,and,and that was a bit mean
P1B-049_M_O_Suilleabhain,and,"and uh, a lot of your music seems to be, have a kind of a melancholy about the human condition"
P1B-049_M_O_Suilleabhain,and,"and uh, a lot of your music seems to be, have a kind of a melancholy about the human condition"
P1B-049_M_O_Suilleabhain,and,"and that, there 's a, uh a melancholic thing about that there 's also a nostalgic thing there 's a feeling of, being somewhere other than where you should be and you want to be there"
P1B-049_M_O_Suilleabhain,and,"and that, there 's a, uh a melancholic thing about that there 's also a nostalgic thing there 's a feeling of, being somewhere other than where you should be and you want to be there"
P1B-049_M_O_Suilleabhain,and,"and uaigneas, is something that uh some of us would claim you can hear, even in certain players playing fast music, a reel which is supposed to be joyous, but it 's tinged in some way or other, with this colour of uaigneas"
P1B-049_M_O_Suilleabhain,and,and
P1B-049_M_O_Suilleabhain,and,and
P1B-049_M_O_Suilleabhain,and,and
P1B-049_M_O_Suilleabhain,and,and
P1B-049_M_O_Suilleabhain,and,and
P1B-049_M_O_Suilleabhain,and,and
P1B-049_M_O_Suilleabhain,and,and there 's a
P1B-049_M_O_Suilleabhain,and,and there 's a
P1B-049_M_O_Suilleabhain,and,and there 's a
P1B-049_M_O_Suilleabhain,but,but but i 'm not really
P1B-049_M_O_Suilleabhain,but,but but i 'm not really
P1B-049_M_O_Suilleabhain,but,but i do believe music is political
P1B-049_M_O_Suilleabhain,but,"but you know it 's the time the time is you we we cannot uh afford, to relax into that comfortable feeling of culture and nationalism anymore"
P1B-049_M_O_Suilleabhain,but,but certainly we were the first ones to bang into the wall of the problem of globalisation and global culture
P1B-049_M_O_Suilleabhain,but,but it 's a kind of a post-nationalism
P1B-049_M_O_Suilleabhain,but,"but, there is an irishness and the irishness for me in the music, piano music i play is like an anchor, a vital anchor"
P1B-049_M_O_Suilleabhain,but,but there 's a melancholia uh going through
P1B-049_M_O_Suilleabhain,but,"and uaigneas, is something that uh some of us would claim you can hear, even in certain players playing fast music, a reel which is supposed to be joyous, but it 's tinged in some way or other, with this colour of uaigneas"
P1B-049_M_O_Suilleabhain,but,"in that sense i suppose i 'm very religious, but not necessarily in an institutionalised sense uhm"
P1B-049_M_O_Suilleabhain,but,but you 've brought it into the marketplace
P1B-049_M_O_Suilleabhain,but,but i have my toes have dipped into the water 4 sylls
P1B-049_M_O_Suilleabhain,but,"but, yeah it has it has it"
P1B-049_M_O_Suilleabhain,but,"but, yeah it has it has it"
P1B-049_M_O_Suilleabhain,but,but i mean i myself am full of admiration uh for it
P1B-049_M_O_Suilleabhain,but,but i mean i myself am full of admiration uh for it
P1B-049_M_O_Suilleabhain,if,"and if for many people uh institutionalised religion has soured for them, or for some reason or another"
P1B-049_M_O_Suilleabhain,if,and if you pick for example you mentioned o/ riada if you pick an obvious one there mise e/ire
P1B-049_M_O_Suilleabhain,if,and if you pick for example you mentioned o/ riada if you pick an obvious one there mise e/ire
P1B-049_M_O_Suilleabhain,if,yes yes absolutely agree if it were just the music on its own you still would feel that
P1B-049_M_O_Suilleabhain,if,"i don't want to leave go of it because if i feel i do, in the context of this globalisation, well i 'm out to sea"
P1B-049_M_O_Suilleabhain,if,"you know that 's where the sparks fly you see, because if there is spirit in it"
P1B-049_M_O_Suilleabhain,or,"and if for many people uh institutionalised religion has soured for them, or for some reason or another"
P1B-049_M_O_Suilleabhain,or,yeah do you think it shouldn't be or
P1B-049_M_O_Suilleabhain,because,i do think it 's a political statement because it 's a
P1B-049_M_O_Suilleabhain,because,"i don't want to leave go of it because if i feel i do, in the context of this globalisation, well i 'm out to sea"
P1B-049_M_O_Suilleabhain,because,"you know that 's where the sparks fly you see, because if there is spirit in it"
P1B-049_M_O_Suilleabhain,because,"yes i know i suppose that 's why i 'm saying it because in a way i 'm speaking to some degree from experience luckily, not too much into the market as i haven't been faced with, certain problems which would obviously come up if you begin to do that"
P1B-049_M_O_Suilleabhain,for,"i think, that they feel for whatever reason they need to go beyond it or, beneath it or, beside it, uhm it 's a time like that"
P1B-049_M_O_Suilleabhain,for,jazz for instance and 2 sylls and
P1B-049_M_O_Suilleabhain,still,yes yes absolutely agree if it were just the music on its own you still would feel that
P1B-049_M_O_Suilleabhain,otherwise,and it 's uh otherwise its joyful
P1B-049_M_O_Suilleabhain,as,"yes i know i suppose that 's why i 'm saying it because in a way i 'm speaking to some degree from experience luckily, not too much into the market as i haven't been faced with, certain problems which would obviously come up if you begin to do that"
P1B-049_M_O_Suilleabhain,as,"i am, what i do in music seems to be increasingly as i get older to be to be intimately linked to the to the development of my own personality and to me music is, a sound that you send out a bit like a scout, to check, the ground, and to clear the overgrowth, and then you enter into the space"
P1B-049_M_O_Suilleabhain,then,"i am, what i do in music seems to be increasingly as i get older to be to be intimately linked to the to the development of my own personality and to me music is, a sound that you send out a bit like a scout, to check, the ground, and to clear the overgrowth, and then you enter into the space"
P1B-049_M_O_Suilleabhain,then,"i am, what i do in music seems to be increasingly as i get older to be to be intimately linked to the to the development of my own personality and to me music is, a sound that you send out a bit like a scout, to check, the ground, and to clear the overgrowth, and then you enter into the space"
P1A-100_Trinity_students,and,"my plan is to become popular by uhm being really good at cooking and making them all dependent on me, kind of like a drug dealer, and then they 'll need me"
P1A-100_Trinity_students,and,"it 's better than a lot of places uhm you 'd share, everybody has their own room and you have the room for three years which most places only give it to you for one or two years"
P1A-100_Trinity_students,and,and it 's okay
P1A-100_Trinity_students,and,and it 's okay
P1A-100_Trinity_students,and,"it looks pretty good and you can kind of, it 's handy like you can choose between cooking for yourself and going down to the canteen and in a lot of other places you have to decide at the start of term which you want to do and you 're stuck with that for the rest of the term"
P1A-100_Trinity_students,and,"it looks pretty good and you can kind of, it 's handy like you can choose between cooking for yourself and going down to the canteen and in a lot of other places you have to decide at the start of term which you want to do and you 're stuck with that for the rest of the term"
P1A-100_Trinity_students,and,"it looks pretty good and you can kind of, it 's handy like you can choose between cooking for yourself and going down to the canteen and in a lot of other places you have to decide at the start of term which you want to do and you 're stuck with that for the rest of the term"
P1A-100_Trinity_students,and,"and it 's kind of first come first served so, fingers crossed for me"
P1A-100_Trinity_students,and,"so, so hopefully just the three people are alright and they 're not"
P1A-100_Trinity_students,and,and she was over from ireland
P1A-100_Trinity_students,and,and she was over from ireland
P1A-100_Trinity_students,and,"but the worst thing is, imagine if you appealed and then the result came back worse"
P1A-100_Trinity_students,and,that 's horrible but they only did did that to like eight people and they upgraded a few thousand i think so
P1A-100_Trinity_students,and,and then if you ask to be put up to the contact lens department they put you on hold again
P1A-100_Trinity_students,and,"and every few seconds it 's interrupted by, welcome to specsavers"
P1A-100_Trinity_students,and,and in my mam 's old work it was really bad
P1A-100_Trinity_students,and,i think it 's cos we were going up to the second floor and we were down in the basement
P1A-100_Trinity_students,and,i think it 's cos we were going up to the second floor and we were down in the basement
P1A-100_Trinity_students,and,no we kind of got sidetracked there and there 's
P1A-100_Trinity_students,and,and while the lift was going down he opened the doors
P1A-100_Trinity_students,and,"and he did that like, and he was just like"
P1A-100_Trinity_students,and,"and he did that like, and he was just like"
P1A-100_Trinity_students,and,"and it was just like, then the thing, the lift stopped and it was just like, oh no"
P1A-100_Trinity_students,and,"and it was just like, then the thing, the lift stopped and it was just like, oh no"
P1A-100_Trinity_students,and,"but he was only pretending he closed the doors, so then the thing started going again and it was just like, you fucking bastard"
P1A-100_Trinity_students,and,and they start drinking coffee
P1A-100_Trinity_students,and,and you wonder why i 'm the bitter middle child
P1A-100_Trinity_students,and,i 've smelled emporio for women and it 's not very nice
P1A-100_Trinity_students,and,and it 's destroyed you
P1A-100_Trinity_students,then,"my plan is to become popular by uhm being really good at cooking and making them all dependent on me, kind of like a drug dealer, and then they 'll need me"
P1A-100_Trinity_students,then,"but the worst thing is, imagine if you appealed and then the result came back worse"
P1A-100_Trinity_students,then,and then if you ask to be put up to the contact lens department they put you on hold again
P1A-100_Trinity_students,then,"and it was just like, then the thing, the lift stopped and it was just like, oh no"
P1A-100_Trinity_students,then,"but he was only pretending he closed the doors, so then the thing started going again and it was just like, you fucking bastard"
P1A-100_Trinity_students,so,so i 'll be friends with them
P1A-100_Trinity_students,so,so
P1A-100_Trinity_students,so,so
P1A-100_Trinity_students,so,so
P1A-100_Trinity_students,so,so
P1A-100_Trinity_students,so,so
P1A-100_Trinity_students,because,"and you only have to pay rent for the weeks of term which is loads better than getting a flat, because for that you 'd have to pay for the whole year"
P1A-100_Trinity_students,because,i mean it couldn't have been because of his laziness because you 're just as lazy
P1A-100_Trinity_students,but,but there was maximum of six
P1A-100_Trinity_students,but,but three people you 're just
P1A-100_Trinity_students,but,but you 're judith
P1A-100_Trinity_students,but,but it was hard
P1A-100_Trinity_students,but,"but, it 's always you come out thinking"
P1A-100_Trinity_students,but,"but, it 's always you come out thinking"
P1A-100_Trinity_students,but,"but, they do sometimes like if you got, like i was talking to some girl at an open day there who, like she was a student there"
P1A-100_Trinity_students,but,that 's horrible but they only did did that to like eight people and they upgraded a few thousand i think so
P1A-100_Trinity_students,but,but
P1A-100_Trinity_students,but,but
P1A-100_Trinity_students,but,but
P1A-100_Trinity_students,but,but
P1A-100_Trinity_students,or,"and then is it like, are all the rooms ensuite or do youse"
P1A-100_Trinity_students,or,or just the fact that everyone calls you little rasho
P1A-100_Trinity_students,or,"is that, is that nice is that nice all that stuff or would you know"
P1A-100_Trinity_students,or,that wouldn't be nice at all really or how about
P1A-100_Trinity_students,if,well that 's if i get in at all i mean
P1A-100_Trinity_students,if,"but, they do sometimes like if you got, like i was talking to some girl at an open day there who, like she was a student there"
P1A-100_Trinity_students,if,and then if you ask to be put up to the contact lens department they put you on hold again
P1A-100_Trinity_students,if,but if i was going to be stuck there it would be pretty crazy
P1A-100_Trinity_students,when,"but i mean i think they say they go back over it when you appeal it looking for, extra marks they can give you, not looking for"
P1A-100_Trinity_students,when,"when i was in a lift with my brother, we were in james 's hospital right"
P1A-100_Trinity_students,when,"i mean wouldn't that be the worst thing you could do when you were stuck in a lift, like drinking something that was going to make you need to pee really soon"
P1A-100_Trinity_students,when,so when your sister gets there they 're just going to call her female rasho
P1A-100_Trinity_students,although,"but although i 've never had to ring them, so for all i know they could have weird hold music as well"
P1A-100_Trinity_students,except,no except for the lift music that 's pretty near
P1A-100_Trinity_students,while,and while the lift was going down he opened the doors
P1A-100_Trinity_students,instead,just like you only wearing escape for women instead
